2118371 data samples found
Train Epoch: 1 [167700/169469 (0.03246656432747841)]
Train Epoch: 1 [167800/169469 (0.034158311784267426)]
Train Epoch: 1 [167900/169469 (0.03369344770908356)]
Train Epoch: 1 [168000/169469 (0.02286636456847191)]
Train Epoch: 1 [168100/169469 (0.04896910488605499)]
Train Epoch: 1 [168200/169469 (0.030818253755569458)]
Train Epoch: 1 [168300/169469 (0.05425408110022545)]
Train Epoch: 1 [168400/169469 (0.034387554973363876)]
Train Epoch: 1 [168500/169469 (0.06012168526649475)]
Train Epoch: 1 [168600/169469 (0.08247774839401245)]
Train Epoch: 1 [168700/169469 (0.040713634341955185)]
Train Epoch: 1 [168800/169469 (0.07504310458898544)]
Train Epoch: 1 [168900/169469 (0.0494081936776638)]
Train Epoch: 1 [169000/169469 (0.04639343544840813)]
Train Epoch: 1 [169100/169469 (0.05057307705283165)]
Train Epoch: 1 [169200/169469 (0.03927827626466751)]
Train Epoch: 1 [169300/169469 (0.03127826750278473)]
Train Epoch: 1 [169400/169469 (0.039839357137680054)]
Test Reconstruction Loss: (0.05003347620368004)]
